file_path,expected_status,actual_classification,note
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_pm/FP/rec_audio_call_426313681_audio_1788966303052.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""00:56"", ""ground_truth_excerpt"": ""\u0c32\u0c47\u0c26\u0c02\u0c21\u0c3f \u0c35\u0c3e\u0c1f\u0c4d\u0c38\u0c3e\u0c2a\u0c4d \u0c06\u0c30\u0c4d \u0c07\u0c28\u0c4d\u0c38\u0c4d\u0c1f\u0c3e\u0c17\u0c4d\u0c30\u0c3e\u0c2e\u0c4d"", ""ground_truth_translation"": ""No, WhatsApp or Instagram"", ""ground_truth_justification"": ""The user suggests moving the conversation to external platforms like WhatsApp or Instagram."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""01:02"", ""ground_truth_excerpt"": ""\u0c1a\u0c46\u0c2a\u0c4d\u0c2a\u0c02\u0c21\u0c3f \u0c28\u0c46\u0c02\u0c2c\u0c30\u0c4d \u0c1a\u0c46\u0c2a\u0c4d\u0c2a\u0c02\u0c21\u0c3f \u0c35\u0c3e\u0c1f\u0c4d\u0c38\u0c3e\u0c2a\u0c4d"", ""ground_truth_translation"": ""Tell me the number, tell me WhatsApp"", ""ground_truth_justification"": ""The user is explicitly requesting contact information (WhatsApp number)."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""01:07"", ""ground_truth_excerpt"": ""\u0c07\u0c28\u0c4d\u0c38\u0c4d\u0c1f\u0c3e\u0c17\u0c4d\u0c30\u0c3e\u0c2e\u0c4d?"", ""ground_truth_translation"": ""Instagram?"", ""ground_truth_justification"": ""The user suggests moving the conversation to an external platform (Instagram)."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""SuspiciousActivity"", ""ground_truth_timestamp"": ""01:13"", ""ground_truth_excerpt"": ""\u0c2e\u0c30\u0c3f \u0c05\u0c2e\u0c4c\u0c02\u0c1f\u0c4d \u0c35\u0c47\u0c38\u0c4d\u0c24\u0c3e\u0c35\u0c3e?"", ""ground_truth_translation"": ""Will you pay the amount?"", ""ground_truth_justification"": ""The user is asking for payment in exchange for a video call."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""SuspiciousActivity"", ""ground_truth_timestamp"": ""01:16"", ""ground_truth_excerpt"": ""300"", ""ground_truth_translation"": ""300"", ""ground_truth_justification"": ""The user specifies a monetary rate for the service."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""SuspiciousActivity"", ""ground_truth_timestamp"": ""01:23"", ""ground_truth_excerpt"": ""\u0c35\u0c40\u0c21\u0c3f\u0c2f\u0c4b \u0c15\u0c3e\u0c32\u0c4d \u0c15\u0c28\u0c4d\u0c2b\u0c30\u0c4d\u0c2e\u0c47\u0c37\u0c28\u0c4d \u0c1a\u0c46\u0c2f\u0c4d \u0c2a\u0c47\u0c2e\u0c46\u0c02\u0c1f\u0c4d \u0c35\u0c47\u0c38\u0c4d\u0c24\u0c3e \u0c05\u0c02\u0c1f\u0c41\u0c28\u0c4d\u0c28\u0c3e"", ""ground_truth_translation"": ""I'm saying confirm the video call, I'll pay"", ""ground_truth_justification"": ""The user is explicitly offering payment in exchange for a video call."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""SuspiciousActivity"", ""ground_truth_timestamp"": ""01:32"", ""ground_truth_excerpt"": ""\u0c05\u0c35\u0c41\u0c28\u0c41 \u0c2e\u0c40\u0c30\u0c41 \u0c05\u0c2e\u0c4c\u0c02\u0c1f\u0c4d \u0c35\u0c47\u0c38\u0c4d\u0c24\u0c47 \u0c28\u0c47\u0c28\u0c41 \u0c15\u0c3e\u0c32\u0c4d \u0c1a\u0c47\u0c38\u0c4d\u0c24\u0c3e \u0c05\u0c02\u0c1f\u0c41\u0c28\u0c4d\u0c28\u0c3e"", ""ground_truth_translation"": ""Yes, I'm saying if you pay the amount, I will call"", ""ground_truth_justification"": ""The user is explicitly demanding payment in exchange for a video call."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove', 'SuspiciousActivity'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_pm/FP/rec_audio_call_426339758_audio_1788968901990.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""01:15"", ""ground_truth_excerpt"": ""WhatsApp lo photo pampandi mari."", ""ground_truth_translation"": ""Send a photo on WhatsApp then."", ""ground_truth_justification"": ""The user explicitly suggests moving the conversation to WhatsApp, an external communication application."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""SuspiciousActivity"", ""ground_truth_timestamp"": ""02:31"", ""ground_truth_excerpt"": ""Chupista, WhatsApp call chesi, phone pay cheyi, matladadam video call."", ""ground_truth_translation"": ""I will show, make a WhatsApp call, do PhonePe, let's talk on video call."", ""ground_truth_justification"": ""The user is explicitly linking payment (PhonePe) to a sexual service (video call/showing body)."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""03:54"", ""ground_truth_excerpt"": ""Lopala bra vesukunnara?"", ""ground_truth_translation"": ""Are you wearing a bra inside?"", ""ground_truth_justification"": ""The user is asking a suggestive question about undergarments."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""04:06"", ""ground_truth_excerpt"": ""Ah, jacket tiyyandi, bra untadi kada, appudu istaanu."", ""ground_truth_translation"": ""Ah, remove the jacket, there will be a bra, then I will give."", ""ground_truth_justification"": ""The user is making a suggestive request to remove clothing."", ""ground_truth_confidence"": 0.4}]","FP file has confirmed violation(s): ['Explicit-Flirting', 'PlatformMove', 'SuspiciousActivity'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_pm/FP/rec_default_426226216_audio_1788957468242.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""00:39"", ""ground_truth_excerpt"": ""Inkoncham ante whatsapp?"", ""ground_truth_translation"": ""Does a bit more mean WhatsApp?"", ""ground_truth_justification"": ""The user is suggesting moving the conversation to an external platform (WhatsApp)."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_pm/FP/rec_default_426252346_audio_1788960080824.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""02:27"", ""ground_truth_excerpt"": ""\u0c35\u0c3e\u0c1f\u0c4d\u0c38\u0c3e\u0c2a\u0c4d \u0c32\u0c4b"", ""ground_truth_translation"": ""On WhatsApp"", ""ground_truth_justification"": ""The user explicitly suggests moving the conversation to WhatsApp, an external communication application."", ""ground_truth_confidence"": 1.0}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""04:11"", ""ground_truth_excerpt"": ""\u0c35\u0c3e\u0c1f\u0c4d\u0c38\u0c3e\u0c2a\u0c4d \u0c28\u0c46\u0c02\u0c2c\u0c30\u0c4d \u0c0f\u0c02\u0c1f\u0c3f"", ""ground_truth_translation"": ""What is your WhatsApp number?"", ""ground_truth_justification"": ""The user explicitly asks for the other person's WhatsApp number to move the conversation off-platform."", ""ground_truth_confidence"": 1.0}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""04:29"", ""ground_truth_excerpt"": ""\u0c28\u0c48\u0c28\u0c4d \u0c24\u0c4d\u0c30\u0c40 \u0c28\u0c48\u0c28\u0c4d"", ""ground_truth_translation"": ""939"", ""ground_truth_justification"": ""The user shares their phone number to enable communication outside the platform."", ""ground_truth_confidence"": 1.0}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""03:50"", ""ground_truth_excerpt"": ""\u0c05\u0c02\u0c1f\u0c47 \u0c10 \u0c2e\u0c40\u0c28\u0c4d \u0c2e\u0c40\u0c30\u0c41 \u0c28\u0c41\u0c35\u0c4d\u0c35\u0c41 \u0c39\u0c4d\u0c2f\u0c3e\u0c02\u0c21\u0c4d \u0c1c\u0c3e\u0c2c\u0c4d \u0c1a\u0c47\u0c38\u0c41\u0c15\u0c41\u0c02\u0c1f\u0c47"", ""ground_truth_translation"": ""I mean, if you do a handjob"", ""ground_truth_justification"": ""The user makes an explicit request for sexual acts."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['Explicit-Flirting', 'PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_pm/FP/rec_default_426303789_audio_1788965281521.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""02:11"", ""ground_truth_excerpt"": ""\u0c35\u0c3e\u0c1f\u0c4d\u0c38\u0c3e\u0c2a\u0c4d \u0c2a\u0c30\u0c4d\u0c38\u0c28\u0c32\u0c4d \u0c05\u0c2f\u0c3f\u0c24\u0c47 \u0c15\u0c3e\u0c02\u0c1f\u0c3e\u0c15\u0c4d\u0c1f\u0c4d \u0c05\u0c35\u0c4d\u0c35\u0c02\u0c21\u0c3f"", ""ground_truth_translation"": ""If it is personal, contact me on WhatsApp"", ""ground_truth_justification"": ""The user is explicitly suggesting to move the conversation to WhatsApp, which is an external communication application."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_ef/FP/rec_audio_call_424886004_audio_1788837418505.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""04:02"", ""ground_truth_excerpt"": ""\u0c28\u0c47\u0c28\u0c41 \u0c05\u0c28\u0c4d\u0c28\u0c26\u0c3f \u0c1c\u0c38\u0c4d\u0c1f\u0c4d \u0c38\u0c46\u0c15\u0c4d\u0c38\u0c41\u0c35\u0c32\u0c4d \u0c0e\u0c02\u0c1c\u0c3e\u0c2f\u0c4d\u0c2e\u0c46\u0c02\u0c1f\u0c4d \u0c07\u0c38\u0c4d\u0c24\u0c42 \u0c09\u0c02\u0c1f\u0c3e\u0c28\u0c41 \u0c28\u0c40\u0c15\u0c41 \u0c05\u0c02\u0c24\u0c47"", ""ground_truth_translation"": ""I am just saying I will give you sexual enjoyment, that's it."", ""ground_truth_justification"": ""The user is making a direct suggestive comment about providing sexual enjoyment."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""04:41"", ""ground_truth_excerpt"": ""\u0c38\u0c46\u0c15\u0c4d\u0c38\u0c4d \u0c2e\u0c3e\u0c38\u0c4d \u0c0e\u0c02\u0c1c\u0c3e\u0c2f\u0c4d \u0c1a\u0c47\u0c2f\u0c4a\u0c1a\u0c4d\u0c1a\u0c41"", ""ground_truth_translation"": ""We can enjoy sex."", ""ground_truth_justification"": ""The user is making a suggestive comment about engaging in sexual activity."", ""ground_truth_confidence"": 0.4}]","FP file has confirmed violation(s): ['Explicit-Flirting'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_ef/FP/rec_audio_call_425936126_audio_1788935044155.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""07:49"", ""ground_truth_excerpt"": ""\u0c28\u0c3f\u0c28\u0c4d\u0c28\u0c41 \u0c1a\u0c42\u0c21\u0c3e\u0c32\u0c28\u0c3f \u0c09\u0c28\u0c4d\u0c28\u0c26\u0c3f \u0c28\u0c3e\u0c15\u0c41 \u0c0f\u0c02 \u0c1a\u0c47\u0c2f\u0c3e\u0c32\u0c3e \u0c28\u0c40 \u0c28\u0c46\u0c02\u0c2c\u0c30\u0c4d \u0c07\u0c38\u0c4d\u0c24\u0c47 \u0c35\u0c3e\u0c1f\u0c4d\u0c38\u0c3e\u0c2a\u0c4d \u0c32\u0c4b \u0c2b\u0c4b\u0c28\u0c4d \u0c1a\u0c47\u0c38\u0c4d\u0c24\u0c3e\u0c28\u0c41"", ""ground_truth_translation"": ""I want to see you, what should I do? If you give me your number, I will call you on WhatsApp."", ""ground_truth_justification"": ""The user is explicitly asking for the other person's phone number to move the conversation to WhatsApp, which is an external communication application."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_ef/FP/rec_audio_call_426014372_audio_1788941177871.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""02:41"", ""ground_truth_excerpt"": ""\u0c13\u0c2a\u0c46\u0c28\u0c4d \u0c17\u0c3e \u0c2e\u0c3e\u0c1f\u0c4d\u0c32\u0c3e\u0c21\u0c4a\u0c1a\u0c4d\u0c1a\u0c3e?"", ""ground_truth_translation"": ""Can we talk openly?"", ""ground_truth_justification"": ""The user is initiating a conversation with sexual undertones by asking to talk openly."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""03:22"", ""ground_truth_excerpt"": ""\u0c2c\u0c4d\u0c30\u0c3e \u0c28\u0c3e?"", ""ground_truth_translation"": ""Bra?"", ""ground_truth_justification"": ""The user is asking about the other person's undergarments."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""03:26"", ""ground_truth_excerpt"": ""\u0c0e\u0c02\u0c24 32 \u0c06?"", ""ground_truth_translation"": ""Is it 32?"", ""ground_truth_justification"": ""The user is asking about body measurements."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""04:14"", ""ground_truth_excerpt"": ""\u0c05\u0c02\u0c1f\u0c47 \u0c0e\u0c02\u0c24 \u0c38\u0c48\u0c1c\u0c41 \u0c35\u0c46\u0c33\u0c4d\u0c24\u0c41\u0c02\u0c26\u0c3f \u0c2e\u0c40 \u0c39\u0c38\u0c4d\u0c2c\u0c46\u0c02\u0c21\u0c4d \u0c26\u0c3f?"", ""ground_truth_translation"": ""So what size is your husband's?"", ""ground_truth_justification"": ""The user is asking sexually explicit questions about body parts."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""04:45"", ""ground_truth_excerpt"": ""\u0c38\u0c15\u0c4d \u0c1a\u0c47\u0c38\u0c4d\u0c24\u0c3e\u0c30\u0c3e \u0c2e\u0c40 \u0c06\u0c2f\u0c28\u0c26\u0c3f?"", ""ground_truth_translation"": ""Do you suck your husband's?"", ""ground_truth_justification"": ""The user is asking about sexual acts."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""05:34"", ""ground_truth_excerpt"": ""\u0c07\u0c28\u0c4d\u0c28\u0c30\u0c4d \u0c35\u0c47\u0c38\u0c41\u0c15\u0c41\u0c28\u0c4d\u0c28\u0c3e\u0c30\u0c3e \u0c15\u0c3f\u0c02\u0c26?"", ""ground_truth_translation"": ""Are you wearing innerwear underneath?"", ""ground_truth_justification"": ""The user is asking about the other person's undergarments."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""06:20"", ""ground_truth_excerpt"": ""\u0c1a\u0c3e\u0c32\u0c3e \u0c2a\u0c46\u0c26\u0c4d\u0c26\u0c17\u0c3e 9 10 \u0c07\u0c02\u0c1a\u0c46\u0c38\u0c4d \u0c05\u0c2f\u0c3f\u0c2a\u0c4b\u0c2f\u0c3f\u0c02\u0c26\u0c3f"", ""ground_truth_translation"": ""It has become very big, 9-10 inches."", ""ground_truth_justification"": ""The user is making sexually explicit comments about their body."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""06:53"", ""ground_truth_excerpt"": ""\u0c06 \u0c38\u0c15\u0c4d \u0c1a\u0c47\u0c36\u0c3e\u0c28\u0c41"", ""ground_truth_translation"": ""Yes, I sucked it."", ""ground_truth_justification"": ""The user is describing sexual acts."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""07:38"", ""ground_truth_excerpt"": ""\u0c26\u0c42\u0c2a\u0c4d\u0c38\u0c4d \u0c2a\u0c1f\u0c4d\u0c1f\u0c41\u0c15\u0c4b\u0c35\u0c3e\u0c32\u0c28\u0c3f \u0c09\u0c02\u0c26\u0c3f"", ""ground_truth_translation"": ""I want to hold your boobs."", ""ground_truth_justification"": ""The user is making a sexually explicit request."", ""ground_truth_confidence"": 0.4}]","FP file has confirmed violation(s): ['Explicit-Flirting'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_ef/FP/rec_default_425908372_audio_1788932864052.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""15:03"", ""ground_truth_excerpt"": ""Avunu, sexy girl."", ""ground_truth_translation"": ""Yes, sexy girl."", ""ground_truth_justification"": ""The user makes a suggestive comment calling the other person a 'sexy girl'."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""15:08"", ""ground_truth_excerpt"": ""Cheppu, sexy ga unnav antunna."", ""ground_truth_translation"": ""Tell me, I am saying you are looking sexy."", ""ground_truth_justification"": ""The user makes a suggestive comment about the other person's appearance."", ""ground_truth_confidence"": 0.4}]","FP file has confirmed violation(s): ['Explicit-Flirting'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_ef/FP/rec_default_425912424_audio_1788933213081.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""01:16"", ""ground_truth_excerpt"": ""That is toy, sexual toy."", ""ground_truth_translation"": ""That is toy, sexual toy."", ""ground_truth_justification"": ""The user is engaging in suggestive talk regarding sexual toys."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""01:44"", ""ground_truth_excerpt"": ""Show me, then."", ""ground_truth_translation"": ""Show me, then."", ""ground_truth_justification"": ""The user is making a suggestive request to see something sexual."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""02:22"", ""ground_truth_excerpt"": ""Show me the whole thing."", ""ground_truth_translation"": ""Show me the whole thing."", ""ground_truth_justification"": ""The user is making a suggestive request to see the other person's body."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""02:35"", ""ground_truth_excerpt"": ""Ask me, how do you want it, I will do it."", ""ground_truth_translation"": ""Ask me, how do you want it, I will do it."", ""ground_truth_justification"": ""The user is making a suggestive offer to perform sexual acts."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""03:05"", ""ground_truth_excerpt"": ""Number?"", ""ground_truth_translation"": ""Number?"", ""ground_truth_justification"": ""The user is explicitly asking for contact information."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""03:34"", ""ground_truth_excerpt"": ""Only WhatsApp, don't call the normal call, I can't receive the number."", ""ground_truth_translation"": ""Only WhatsApp, don't call the normal call, I can't receive the number."", ""ground_truth_justification"": ""The user is explicitly suggesting moving the conversation to an external platform (WhatsApp)."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""03:34"", ""ground_truth_excerpt"": ""85. 95. 16. 04."", ""ground_truth_translation"": ""85. 95. 16. 04."", ""ground_truth_justification"": ""The user is sharing their phone number to enable communication outside the platform."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['Explicit-Flirting', 'PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_ef/FP/rec_default_426252346_audio_1788960080824.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""02:27"", ""ground_truth_excerpt"": ""\u0c35\u0c3e\u0c1f\u0c4d\u0c38\u0c3e\u0c2a\u0c4d \u0c32\u0c4b"", ""ground_truth_translation"": ""On WhatsApp"", ""ground_truth_justification"": ""The user explicitly suggests moving the conversation to WhatsApp, an external communication application."", ""ground_truth_confidence"": 1.0}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""04:11"", ""ground_truth_excerpt"": ""\u0c35\u0c3e\u0c1f\u0c4d\u0c38\u0c3e\u0c2a\u0c4d \u0c28\u0c46\u0c02\u0c2c\u0c30\u0c4d \u0c0f\u0c02\u0c1f\u0c3f"", ""ground_truth_translation"": ""What is your WhatsApp number?"", ""ground_truth_justification"": ""The user explicitly asks for the other person's WhatsApp number to move the conversation off-platform."", ""ground_truth_confidence"": 1.0}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""04:29"", ""ground_truth_excerpt"": ""\u0c28\u0c48\u0c28\u0c4d \u0c24\u0c4d\u0c30\u0c40 \u0c28\u0c48\u0c28\u0c4d"", ""ground_truth_translation"": ""939"", ""ground_truth_justification"": ""The user shares their phone number to enable communication outside the platform."", ""ground_truth_confidence"": 1.0}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""03:50"", ""ground_truth_excerpt"": ""\u0c05\u0c02\u0c1f\u0c47 \u0c10 \u0c2e\u0c40\u0c28\u0c4d \u0c2e\u0c40\u0c30\u0c41 \u0c28\u0c41\u0c35\u0c4d\u0c35\u0c41 \u0c39\u0c4d\u0c2f\u0c3e\u0c02\u0c21\u0c4d \u0c1c\u0c3e\u0c2c\u0c4d \u0c1a\u0c47\u0c38\u0c41\u0c15\u0c41\u0c02\u0c1f\u0c47"", ""ground_truth_translation"": ""I mean, if you do a handjob"", ""ground_truth_justification"": ""The user makes an explicit request for sexual acts."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['Explicit-Flirting', 'PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/telugu_ef/FP/rec_default_426578327_audio_1788983295448.mp3,safe,"[{""ground_truth_category"": ""SuspiciousActivity"", ""ground_truth_timestamp"": ""00:47"", ""ground_truth_excerpt"": ""300 istava, online lo, nenu body chupistana damu."", ""ground_truth_translation"": ""Will you give 300, online, I will show my body."", ""ground_truth_justification"": ""The user is explicitly offering to show their body in exchange for money."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['SuspiciousActivity'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/kannada_pm/FP/rec_audio_call_425117061_audio_1788856492050.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""01:51"", ""ground_truth_excerpt"": ""Instagram ID nanu."", ""ground_truth_translation"": ""I [asked for] Instagram ID."", ""ground_truth_justification"": ""The user is requesting an Instagram ID, which is an attempt to move the conversation to an external platform."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/kannada_pm/FP/rec_default_421888258_audio_1788546625741.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""00:06"", ""ground_truth_excerpt"": ""Instagram"", ""ground_truth_translation"": ""Instagram"", ""ground_truth_justification"": ""The user is explicitly naming an external social media platform to move the conversation off the current app."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/kannada_pm/FP/rec_default_424610958_audio_1788803526314.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""00:56"", ""ground_truth_excerpt"": ""\u0ca8\u0cbe\u0cb0\u0ccd\u0cae\u0cb2\u0ccd \u0c95\u0cbe\u0cb2\u0ccd \u0cae\u0cbe\u0ca1\u0cbf"", ""ground_truth_translation"": ""Make a normal call"", ""ground_truth_justification"": ""The user is suggesting moving the conversation to a normal phone call, which is an external communication method."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""04:44"", ""ground_truth_excerpt"": ""\u0cb8\u0ccd\u0ca8\u0ccd\u0caf\u0cbe\u0caa\u0ccd \u0c85\u0cb2\u0ccd\u0cb2\u0cbf \u0ca8\u0c82\u0cac\u0cb0\u0ccd \u0c95\u0cca\u0c9f\u0ccd\u0c9f\u0cbf\u0ca6\u0ccd\u0ca6\u0cc0\u0ca8\u0cbf, \u0c90\u0ca1\u0cbf \u0c95\u0cca\u0c9f\u0ccd\u0c9f\u0cbf\u0ca6\u0ccd\u0ca6\u0cc0\u0ca8\u0cbf"", ""ground_truth_translation"": ""I gave my number on Snap, gave my ID"", ""ground_truth_justification"": ""The user explicitly mentions sharing contact details (phone number and ID) on an external platform (Snapchat)."", ""ground_truth_confidence"": 0.9}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""05:01"", ""ground_truth_excerpt"": ""\u0ca8\u0ca8\u0c97\u0cc7\u0ca8\u0cbe\u0ca6\u0ccd\u0cb0\u0cc2 \u0cac\u0cc7\u0c95\u0cc1 \u0c85\u0c82\u0ca4 \u0c85\u0ca8\u0ccd\u0cb8\u0cbf\u0ca6\u0ccd\u0cb0\u0cc6 \u0cb8\u0ccd\u0c95\u0ccd\u0caf\u0cbe\u0ca8\u0cb0\u0ccd \u0c95\u0cb3\u0cbf\u0cb8\u0cbf\u0ca6\u0ccd\u0cb0\u0cc6 \u0c85\u0cb5\u0cb0\u0cc1 \u0cb9\u0cbe\u0c95\u0ccd\u0ca4\u0cbe\u0cb0\u0cc6"", ""ground_truth_translation"": ""If I need something, they send a scanner [QR code/UPI], they put [money] in"", ""ground_truth_justification"": ""The user mentions sharing a payment scanner (UPI) to receive money, which is a violation of the platform move policy regarding payment details."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/kannada_ef/FP/rec_default_403927389_audio_1786861712369.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""11:31"", ""ground_truth_excerpt"": ""Chuchuko pukalu"", ""ground_truth_translation"": ""Prick the vagina"", ""ground_truth_justification"": ""The user uses sexually explicit and vulgar language referring to female genitalia."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['Explicit-Flirting'] — the original flag may have been correct after all, or a different real violation exists."
